updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,21,John Rose,,,,,Democratic,,Adams,ocd-division/country:us/state:ia/county:adams,391,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,21,Jack Drake,,,,,Republican,,Adams,ocd-division/country:us/state:ia/county:adams,487,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,21,Total,,,,,,,Adams,ocd-division/country:us/state:ia/county:adams,1218,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,21,Over Votes,,,,,,,Adams,ocd-division/country:us/state:ia/county:adams,0,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,21,Under Votes,,,,,,,Adams,ocd-division/country:us/state:ia/county:adams,92,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,21,Write-In,,,,,,,Adams,ocd-division/country:us/state:ia/county:adams,5,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,21,John Rose,,,,,Democratic,,Adams,ocd-division/country:us/state:ia/county:adams,460,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,21,Jack Drake,,,,,Republican,,Adams,ocd-division/country:us/state:ia/county:adams,661,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Total,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,4020,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Over Votes,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,4,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Under Votes,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,133,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Write-In,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,5,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Greg Nepstad,,,,,Democratic,,Adair,ocd-division/country:us/state:ia/county:adair,1219,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Clel Baudler,,,,,Republican,,Adair,ocd-division/country:us/state:ia/county:adair,2659,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Total,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,1690,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Over Votes,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,3,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Under Votes,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,58,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Write-In,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,2,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Greg Nepstad,,,,,Democratic,,Adair,ocd-division/country:us/state:ia/county:adair,549,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Clel Baudler,,,,,Republican,,Adair,ocd-division/country:us/state:ia/county:adair,1078,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Total,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,2330,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Over Votes,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,1,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Under Votes,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,75,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Write-In,,,,,,,Adair,ocd-division/country:us/state:ia/county:adair,3,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Greg Nepstad,,,,,Democratic,,Adair,ocd-division/country:us/state:ia/county:adair,670,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,20,Clel Baudler,,,,,Republican,,Adair,ocd-division/country:us/state:ia/county:adair,1581,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Total,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,15560,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Over Votes,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,1,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Under Votes,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,1100,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Write-In,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,21,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Kenneth P. Herring,,,,,Democratic,,Dallas,ocd-division/country:us/state:ia/county:dallas,5999,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Ralph Watts,,,,,Republican,,Dallas,ocd-division/country:us/state:ia/county:dallas,8439,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Total,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,6908,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Over Votes,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,1,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Under Votes,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,446,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Write-In,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,4,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Kenneth P. Herring,,,,,Democratic,,Dallas,ocd-division/country:us/state:ia/county:dallas,2831,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Ralph Watts,,,,,Republican,,Dallas,ocd-division/country:us/state:ia/county:dallas,3626,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Total,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,8652,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Over Votes,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,0,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Under Votes,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,654,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Write-In,,,,,,,Dallas,ocd-division/country:us/state:ia/county:dallas,17,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Kenneth P. Herring,,,,,Democratic,,Dallas,ocd-division/country:us/state:ia/county:dallas,3168,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,19,Ralph Watts,,,,,Republican,,Dallas,ocd-division/country:us/state:ia/county:dallas,4813,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Total,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,5091,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Over Votes,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,2,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Under Votes,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,310,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Write-In,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,20,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Kasey Friedrichsen,,,,,Democratic,,Crawford,ocd-division/country:us/state:ia/county:crawford,1582,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Jason Schultz,,,,,Republican,,Crawford,ocd-division/country:us/state:ia/county:crawford,3177,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Total,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,1991,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Over Votes,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,2,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Under Votes,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,153,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Write-In,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,9,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Kasey Friedrichsen,,,,,Democratic,,Crawford,ocd-division/country:us/state:ia/county:crawford,719,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Jason Schultz,,,,,Republican,,Crawford,ocd-division/country:us/state:ia/county:crawford,1108,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Total,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,3100,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Over Votes,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,0,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Under Votes,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,157,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Write-In,,,,,,,Crawford,ocd-division/country:us/state:ia/county:crawford,11,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Kasey Friedrichsen,,,,,Democratic,,Crawford,ocd-division/country:us/state:ia/county:crawford,863,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,18,Jason Schultz,,,,,Republican,,Crawford,ocd-division/country:us/state:ia/county:crawford,2069,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Total,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,4800,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Over Votes,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,0,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Under Votes,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,1108,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Write-In,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,72,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Matt W. Windschitl,,,,,Republican,,Harrison,ocd-division/country:us/state:ia/county:harrison,3620,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Total,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,1383,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Over Votes,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,0,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Under Votes,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,432,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Write-In,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,21,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Matt W. Windschitl,,,,,Republican,,Harrison,ocd-division/country:us/state:ia/county:harrison,930,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Total,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,3417,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Over Votes,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,0,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Under Votes,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,676,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Write-In,,,,,,,Harrison,ocd-division/country:us/state:ia/county:harrison,51,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,17,Matt W. Windschitl,,,,,Republican,,Harrison,ocd-division/country:us/state:ia/county:harrison,2690,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Total,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,12662,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Over Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,6,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Under Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,666,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Write-In,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,26,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Heidi Guggisberg-C oners,,,,,Democratic,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,5117,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Mary Ann Hanusa,,,,,Republican,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,6847,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Total,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,5949,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Over Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,4,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Under Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,284,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Write-In,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,9,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Heidi Guggisberg-C oners,,,,,Democratic,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,2775,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Mary Ann Hanusa,,,,,Republican,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,2877,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Total,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,6713,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Over Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,2,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Under Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,382,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Write-In,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,17,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Heidi Guggisberg-C oners,,,,,Democratic,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,2342,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,16,Mary Ann Hanusa,,,,,Republican,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,3970,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Total,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,11089,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Over Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,5,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Under Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,601,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Write-In,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,18,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,George Warren Yaple,,,,,Democratic,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,5013,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Mark A. Brandenburg,,,,,Republican,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,5452,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Total,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,4899,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Over Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,4,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Under Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,247,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Write-In,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,6,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,George Warren Yaple,,,,,Democratic,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,2612,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Mark A. Brandenburg,,,,,Republican,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,2030,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Total,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,6190,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Over Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,1,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Under Votes,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,354,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Write-In,,,,,,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,12,,,,True,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,George Warren Yaple,,,,,Democratic,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,2401,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,15,Mark A. Brandenburg,,,,,Republican,,Pottawattamie,ocd-division/country:us/state:ia/county:pottawattamie,3422,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,14,Total,,,,,,,Woodbury,ocd-division/country:us/state:ia/county:woodbury,11699,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,14,Over Votes,,,,,,,Woodbury,ocd-division/country:us/state:ia/county:woodbury,11,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,14,Under Votes,,,,,,,Woodbury,ocd-division/country:us/state:ia/county:woodbury,554,,,,,2012
2015-12-28 20:41:52.108000,ia-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Representative,14,Write-In,,,,,,,Woodbury,ocd-division/country:us/state:ia/county:woodbury,23,,,,True,2012
